#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus tag	Protein product	Length	Protein name
2	NC_037280.1	437755	439002	-	812697	PF3D7_0210800	XP_001349615.1	415	conserved Plasmodium protein, unknown function
2	NC_037280.1	442080	442934	-	812698	PF3D7_0210900	XP_001349616.1	284	conserved Plasmodium protein, unknown function
2	NC_037280.1	451751	455116	+	812699	PF3D7_0211100	XP_001349617.1	1121	conserved Plasmodium protein, unknown function
2	NC_037280.1	455579	456286	-	812700	PF3D7_0211200	XP_001349618.1	235	ras-related protein Rab-5A
2	NC_037280.1	457130	458585	-	812701	PF3D7_0211300	XP_001349619.2	292	ubiquinol-cytochrome-c reductase complex assembly factor 1, putative
2	NC_037280.1	459072	461518	-	812702	PF3D7_0211400	XP_001349620.1	371	beta-ketoacyl-ACP synthase III
2	NC_037280.1	463163	466900	+	812703	PF3D7_0211500	XP_001349621.1	1245	GAF domain-related protein, putative
2	NC_037280.1	467847	468476	+	812704	PF3D7_0211600	XP_001349622.1	209	UDP-N-acetylglucosamine transferase subunit ALG14, putative
2	NC_037280.1	469790	473491	+	812705	PF3D7_0211700	XP_001349623.1	1233	tyrosine kinase-like protein, putative
2	NC_037280.1	475242	477074	+	812706	PF3D7_0211800	XP_001349624.1	610	asparagine--tRNA ligase
2	NC_037280.1	477432	479091	-	812707	PF3D7_0211900	XP_001349625.2	450	conserved Plasmodium protein, unknown function
2	NC_037280.1	480100	481432	+	812708	PF3D7_0212000	XP_001349626.2	311	GDP-fructose:GMP antiporter, putative
2	NC_037280.1	483436	488970	+	812709	PF3D7_0212100	XP_001349627.1	1844	conserved Plasmodium protein, unknown function
2	NC_037280.1	489904	490818	-	812710	PF3D7_0212200	XP_001349628.1	255	mitochondrial ribosomal protein L12 precursor,putative
2	NC_037280.1	492616	494306	+	812711	PF3D7_0212300	XP_001349629.1	427	peptide chain release factor subunit 1,putative
2	NC_037280.1	495166	507854	-	812712	PF3D7_0212400	XP_001349630.1	4091	conserved Plasmodium membrane protein, unknown function
2	NC_037280.1	509525	521746	+	812713	PF3D7_0212500	XP_001349631.1	3990	conserved Plasmodium protein, unknown function
2	NC_037280.1	522931	523999	+	812714	PF3D7_0212600	XP_001349632.1	250	secreted protein with altered thrombospondin repeat domain
2	NC_037280.1	524700	526043	-	812715	PF3D7_0212700	XP_001349633.1	447	SRR1-like protein
2	NC_037280.1	528249	531923	+	812716	PF3D7_0212800	XP_001349634.1	1224	multidrug efflux pump, putative
2	NC_037280.1	533253	534350	+	812717	PF3D7_0212900	XP_001349635.1	365	Leu/Phe-tRNA protein transferase, putative
2	NC_037280.1	535646	536146	+	812718	PF3D7_0213000	XP_001349636.1	166	conserved Plasmodium protein, unknown function
2	NC_037280.1	537789	539420	+	812719	PF3D7_0213100	XP_001349637.1	328	protein SIS1
2	NC_037280.1	540409	540969	-	812720	PF3D7_0213200	XP_001349638.1	126	conserved Plasmodium protein, unknown function
2	NC_037280.1	541086	541548	-	8444945	PF3D7_0213300	XP_002585393.1	78	conserved Plasmodium protein, unknown function
2	NC_037280.1	541811	543807	+	812721	PF3D7_0213400	XP_001349639.1	343	protein kinase 7
2	NC_037280.1	543802	545895	-	812722	PF3D7_0213500	XP_001349640.2	460	conserved Plasmodium protein, unknown function
2	NC_037280.1	546482	555294	-	812723	PF3D7_0213600	XP_024329077.1	2418	conserved Plasmodium protein, unknown function
2	NC_037280.1	557048	557696	+	812724	PF3D7_0213700	XP_001349642.1	154	conserved protein, unknown function
2	NC_037280.1	558585	560594	+	812725	PF3D7_0213800	XP_001349643.1	669	conserved Plasmodium protein, unknown function
2	NC_037280.1	561122	564622	-	812726	PF3D7_0213900	XP_001349644.1	1166	conserved Plasmodium protein, unknown function
2	NC_037280.1	566121	567894	+	812727	PF3D7_0214000	XP_001349645.2	542	T-complex protein 1 subunit theta
2	NC_037280.1	568529	573315	-	812728	PF3D7_0214100	XP_001349646.2	1471	protein transport protein SEC31
2	NC_037280.1	575155	576054	-	812729	PF3D7_0214200	XP_001349647.1	212	mitochondrial ribosomal protein L13 precursor,putative
2	NC_037280.1	578662	586164	+	812730	PF3D7_0214300	XP_001349648.1	2500	conserved Plasmodium protein, unknown function
2	NC_037280.1	586765	589051	-	812731	PF3D7_0214400	XP_001349649.1	619	conserved Plasmodium protein, unknown function
2	NC_037280.1	590501	591421	+	812732	PF3D7_0214500	XP_001349650.1	306	conserved Plasmodium protein, unknown function
2	NC_037280.1	594196	599340	+	812733	PF3D7_0214600	XP_001349651.1	1714	serine/threonine protein kinase, putative
2	NC_037280.1	599829	601712	-	812734	PF3D7_0214700	XP_001349652.2	301	conserved Plasmodium protein, unknown function
2	NC_037280.1	605045	609325	+	812735	PF3D7_0214800	XP_001349653.1	1371	conserved Plasmodium membrane protein, unknown function
2	NC_037280.1	610625	615372	+	812736	PF3D7_0214900	XP_001349654.2	950	rhoptry neck protein 6
2	NC_037280.1	616772	619429	-	812737	PF3D7_0215000	XP_001349655.1	885	acyl-CoA synthetase
2	NC_037280.1	622524	624306	-	812738	PF3D7_0215100	XP_001349656.2	298	RING zinc finger protein, putative
2	NC_037280.1	626976	627710	+	812739	PF3D7_0215200	XP_001349657.1	244	conserved Plasmodium protein, unknown function
2	NC_037280.1	628642	631308	-	812740	PF3D7_0215300	XP_001349658.1	888	acyl-CoA synthetase
2	NC_037280.1	634589	637507	-	812741	PF3D7_0215400	XP_001349659.1	972	conserved Plasmodium protein, unknown function
2	NC_037280.1	640400	642694	+	812742	PF3D7_0215500	XP_001349660.1	764	conserved Plasmodium protein, unknown function
2	NC_037280.1	643106	644317	-	812743	PF3D7_0215600	XP_001349661.1	403	conserved Plasmodium protein, unknown function
2	NC_037280.1	645929	650085	+	812744	PF3D7_0215700	XP_001349662.2	1340	DNA-directed RNA polymerase II subunit RPB2,putative
2	NC_037280.1	650663	653362	-	812745	PF3D7_0215800	XP_001349663.1	899	origin recognition complex subunit 5
2	NC_037280.1	654918	656840	-	812746	PF3D7_0215900	XP_001349664.2	260	palmitoyltransferase, putative
2	NC_037280.1	658636	664629	+	812747	PF3D7_0216000	XP_001349665.1	1997	DEAD/DEAH box helicase, putative
2	NC_037280.1	664984	668532	-	8445038	PF3D7_0216100	XP_002585394.1	1182	conserved Plasmodium protein, unknown function
2	NC_037280.1	668985	669841	-	812748	PF3D7_0216200	XP_001349666.2	227	conserved Plasmodium protein, unknown function
2	NC_037280.1	670413	674558	+	812749	PF3D7_0216300	XP_024329078.1	1381	conserved Plasmodium protein, unknown function
2	NC_037280.1	675431	677599	+	812750	PF3D7_0216400	XP_001349668.1	722	vacuolar protein sorting-associated protein 45,putative
2	NC_037280.1	678487	683703	+	812751	PF3D7_0216500	XP_001349669.1	1643	conserved Plasmodium protein, unknown function
2	NC_037280.1	686485	688545	+	812752	PF3D7_0216600	XP_001349670.1	686	MtN3-like protein
2	NC_037280.1	690311	695783	+	812753	PF3D7_0216700.1	XP_001349671.1	1383	autophagy-related protein 11, putative
2	NC_037280.1	690311	695783	+	812753	PF3D7_0216700.1	XP_024329079.1	1377	autophagy-related protein 11, putative
2	NC_037280.1	696193	699561	-	812754	PF3D7_0216800	XP_001349672.2	1122	conserved Plasmodium membrane protein, unknown function
2	NC_037280.1	701245	702894	+	812755	PF3D7_0216900	XP_001349673.1	549	conserved Plasmodium protein, unknown function
2	NC_037280.1	703090	706587	-	812756	PF3D7_0217000	XP_001349674.2	976	conserved Plasmodium membrane protein, unknown function
2	NC_037280.1	707738	709393	+	812757	PF3D7_0217100	XP_001349675.1	551	ATP synthase F1, alpha subunit
2	NC_037280.1	709799	715252	-	812758	PF3D7_0217200	XP_001349676.1	1817	conserved Plasmodium protein, unknown function
2	NC_037280.1	715798	716549	-	812759	PF3D7_0217300	XP_001349677.1	141	AP-2 complex subunit sigma, putative
2	NC_037280.1	717692	718281	+	812760	PF3D7_0217400	XP_001349678.2	148	conserved Plasmodium protein, unknown function
2	NC_037280.1	720437	722661	+	812762	PF3D7_0217500	XP_001349680.1	524	calcium-dependent protein kinase 1
2	NC_037280.1	723747	729932	-	812763	PF3D7_0217600	XP_001349681.1	1710	conserved Plasmodium protein, unknown function
2	NC_037280.1	731120	732312	-	812764	PF3D7_0217700	XP_001349682.1	234	E2F-associated phosphoprotein, putative
2	NC_037280.1	734272	734595	+	812765	PF3D7_0217800	XP_001349683.1	107	40S ribosomal protein S26
2	NC_037280.1	735438	736997	-	812766	PF3D7_0217900	XP_001349684.1	519	conserved Plasmodium protein, unknown function
2	NC_037280.1	738860	739852	+	812767	PF3D7_0218000	XP_001349685.1	330	replication factor C subunit 2, putative
2	NC_037280.1	741014	742459	+	812768	PF3D7_0218100	XP_001349686.1	355	conserved Plasmodium membrane protein, unknown function
2	NC_037280.1	743289	745712	-	8444965	PF3D7_0218200	XP_002585395.1	807	conserved Plasmodium protein, unknown function
2	NC_037280.1	747566	749365	-	812769	PF3D7_0218300	XP_001349687.2	354	apicoplast RNA methyltransferase precursor,putative
2	NC_037280.1	750049	751737	-	812770	PF3D7_0218400	XP_001349688.1	562	ATP-dependent RNA helicase DDX47, putative
2	NC_037280.1	752966	753439	+	812771	PF3D7_0218500	XP_001349689.1	101	small nuclear ribonucleoprotein Sm D2, putative
2	NC_037280.1	755418	762560	+	812772	PF3D7_0218600	XP_001349690.1	2380	conserved Plasmodium protein, unknown function
2	NC_037280.1	763491	765191	-	812773	PF3D7_0218700	XP_001349691.2	482	pre-mRNA-processing protein 45, putative
2	NC_037280.1	769761	771041	+	812774	PF3D7_0219100	XP_001349692.1	426	uncharacterized protein PF3D7_0219100
2	NC_037280.1	772316	772690	+	812775	PF3D7_0219200	XP_001349693.1	58	40S ribosomal protein S30
2	NC_037280.1	773335	773754	-	812776	PF3D7_0219300	XP_001349694.1	139	conserved Plasmodium protein, unknown function
2	NC_037280.1	774815	776036	+	812777	PF3D7_0219400.1	XP_001349695.2	101	ribosome associated membrane protein RAMP4,putative
2	NC_037280.1	775639	776036	+	812777	PF3D7_0219400.1	XP_024329080.1	67	ribosome associated membrane protein RAMP4,putative
2	NC_037280.1	776828	778065	-	812778	PF3D7_0219500	XP_001349696.1	338	pseudouridine synthase, putative
2	NC_037280.1	779418	782132	-	812779	PF3D7_0219600	XP_001349697.1	904	replication factor C subunit 1, putative
2	NC_037280.1	783723	784828	-	812780	PF3D7_0219700	XP_001349698.1	295	Plasmodium exported protein (PHISTc), unknown function
2	NC_037280.1	786870	787940	-	812781	PF3D7_0219800	XP_001349699.2	319	Plasmodium exported protein (PHISTc), unknown function
2	NC_037280.1	791464	792381	+	812782	PF3D7_0219900	XP_001349700.1	230	Plasmodium exported protein, unknown function
2	NC_037280.1	796752	801586	+	812783	PF3D7_0220000	XP_001349701.1	1558	liver stage antigen 3
2	NC_037280.1	804520	807741	+	812784	PF3D7_0220100	XP_001349702.2	997	DnaJ protein, putative
2	NC_037280.1	809511	810298	-	812785	PF3D7_0220200	XP_001349703.1	180	Plasmodium exported protein, unknown function
2	NC_037280.1	813827	814654	-	812786	PF3D7_0220300	XP_001349704.1	212	Plasmodium exported protein, unknown function
2	NC_037280.1	823825	824864	-	812788	PF3D7_0220500	XP_001349706.1	271	Plasmodium exported protein (hyp2), unknown function
2	NC_037280.1	831189	832005	+	812789	PF3D7_0220600	XP_001349707.1	225	Plasmodium exported protein (hyp9), unknown function
2	NC_037280.1	833805	834688	+	812790	PF3D7_0220700	XP_001349708.1	252	Plasmodium exported protein (hyp9), unknown function
2	NC_037280.1	838843	844116	+	812791	PF3D7_0220800	XP_001349709.1	1440	cytoadherence linked asexual protein 2
2	NC_037280.1	848092	849119	+	812793	PF3D7_0221000	XP_024329081.1	302	Plasmodium exported protein, unknown function
2	NC_037280.1	854966	855738	+	812794	PF3D7_0221200	XP_001349712.2	206	Plasmodium exported protein (hyp15), unknown function
2	NC_037280.1	860466	861504	+	812795	PF3D7_0221400	XP_001349713.2	307	stevor
2	NC_037280.1	869508	871124	-	812798	PF3D7_0221700	XP_001349716.3	493	Plasmodium exported protein, unknown function
2	NC_037280.1	873131	873319	+	812799	PF3D7_0221800	XP_001349717.1	62	hypothetical protein PF3D7_0221800
2	NC_037280.1	876984	877832	+	812804	PF3D7_0222000	XP_001349722.1	282	exported protein family 1
2	NC_037280.1	878468	879251	-	812805	PF3D7_0222100	XP_001349723.1	229	Pfmc-2TM Maurer\'s cleft two transmembrane protein
2	NC_037280.1	881469	882267	-	812806	PF3D7_0222200	XP_001349724.1	230	exported protein family 3
2	NC_037280.1	889660	890745	+	812809	PF3D7_0222500	XP_001349727.1	316	rifin
2	NC_037280.1	892856	894206	+	812810	PF3D7_0222600	XP_001349728.1	368	rifin
2	NC_037280.1	896226	897420	+	812811	PF3D7_0222700	XP_001349729.1	348	rifin
2	NC_037280.1	899430	900445	+	812812	PF3D7_0222800	XP_001349730.2	304	stevor
2	NC_037280.1	904551	905775	+	812815	PF3D7_0223100	XP_001349733.2	330	rifin
2	NC_037280.1	907678	908861	+	812816	PF3D7_0223200	XP_001349734.1	345	rifin
2	NC_037280.1	909350	911054	+	812817	PF3D7_0223300	XP_001349735.1	431	erythrocyte membrane protein 1 (PfEMP1), exon 2
2	NC_037280.1	913244	914457	+	812818	PF3D7_0223400	XP_001349736.1	327	rifin
2	NC_037280.1	916352	923648	-	812819	PF3D7_0223500	XP_001349737.2	2177	erythrocyte membrane protein 1, PfEMP1
3	NC_000521.4	36965	44482	+	814321	PF3D7_0300100	XP_001351080.1	2209	erythrocyte membrane protein 1, PfEMP1
3	NC_000521.4	46369	47579	-	814322	PF3D7_0300200	XP_001351081.1	326	rifin
3	NC_000521.4	52280	53273	-	814324	PF3D7_0300400	XP_001351082.1	296	stevor
3	NC_000521.4	55390	56584	-	814325	PF3D7_0300500	XP_001351083.1	359	rifin
3	NC_000521.4	58307	58519	-	36312463	PF3D7_0300600	XP_024328988.1	70	Plasmodium exported protein, unknown function,fragment
3	NC_000521.4	61445	62714	+	814326	PF3D7_0300700	XP_001351084.2	368	rifin
3	NC_000521.4	64572	65783	+	4794143	PF3D7_0300800	XP_001351085.1	321	rifin
3	NC_000521.4	67928	68682	+	814327	PF3D7_0300900	XP_001351086.2	216	stevor-like
3	NC_000521.4	69460	71919	-	814328	PF3D7_0301000	XP_001351087.1	819	acyl-CoA synthetase
3	NC_000521.4	76494	77474	+	814329	PF3D7_0301100	XP_001351088.1	256	Plasmodium exported protein (hyp13), unknown function
3	NC_000521.4	78195	80393	-	9221788	PF3D7_0301200	XP_002808616.1	610	serine/threonine protein kinase, FIKK family
3	NC_000521.4	82011	83515	-	814331	PF3D7_0301300	XP_001351090.1	437	alpha/beta hydrolase, putative
3	NC_000521.4	85305	86131	-	9221787	PF3D7_0301400	XP_002808617.1	243	Plasmodium exported protein, unknown function
3	NC_000521.4	88250	89231	-	814333	PF3D7_0301500	XP_001351092.1	284	Plasmodium exported protein, unknown function
3	NC_000521.4	91115	93463	-	9221772	PF3D7_0301600	XP_002808618.1	732	Plasmodium exported protein (hyp1), unknown function
3	NC_000521.4	96568	97907	-	814335	PF3D7_0301700	XP_001351094.1	317	Plasmodium exported protein, unknown function
3	NC_000521.4	104325	105281	+	814336	PF3D7_0301800	XP_001351095.1	257	Plasmodium exported protein, unknown function
3	NC_000521.4	105913	107109	-	814337	PF3D7_0301900	XP_001351096.1	398	conserved Plasmodium protein, unknown function
3	NC_000521.4	107961	109880	-	814338	PF3D7_0302000	XP_001351097.1	600	pre-mRNA-splicing factor PRP46, putative
3	NC_000521.4	114070	118086	+	814339	PF3D7_0302100	XP_001351098.1	1338	serine/threonine protein kinase
3	NC_000521.4	119458	124735	+	814340	PF3D7_0302200	XP_001351099.1	1416	cytoadherence linked asexual protein 3.2
3	NC_000521.4	135418	140660	+	814342	PF3D7_0302500	XP_001351100.1	1417	cytoadherence linked asexual protein 3.1
3	NC_000521.4	141556	145653	+	814343	PF3D7_0302600	XP_001351101.1	1365	ABC transporter B family member 4, putative
3	NC_000521.4	146372	147056	-	814344	PF3D7_0302700	XP_001351102.1	152	CDGSH iron-sulfur domain-containing protein,putative
3	NC_000521.4	148046	149305	-	814345	PF3D7_0302800	XP_001351103.1	419	conserved Plasmodium protein, unknown function
3	NC_000521.4	152168	156146	-	814346	PF3D7_0302900	XP_001351104.1	1254	exportin-1, putative
3	NC_000521.4	159353	161704	-	814347	PF3D7_0303000	XP_001351105.1	783	N-ethylmaleimide-sensitive fusion protein
3	NC_000521.4	162778	167103	-	814348	PF3D7_0303100	XP_001351106.1	1441	conserved Plasmodium protein, unknown function
3	NC_000521.4	169571	174300	+	814349	PF3D7_0303200	XP_024328871.1	1162	HAD superfamily protein, putative
3	NC_000521.4	175022	175799	-	814350	PF3D7_0303300	XP_001351108.2	153	DNA-directed RNA polymerases I, II, and III subunit RPABC2, putative
3	NC_000521.4	178420	181127	+	814351	PF3D7_0303400	XP_001351109.1	616	palmitoyltransferase
3	NC_000521.4	182731	189411	+	814352	PF3D7_0303500	XP_001351110.1	2226	spindle pole body protein, putative
3	NC_000521.4	190180	190719	+	814353	PF3D7_0303600	XP_001351111.1	179	plasmoredoxin
3	NC_000521.4	191245	192591	-	814354	PF3D7_0303700	XP_001351112.1	448	lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex
3	NC_000521.4	194430	196211	+	814355	PF3D7_0303800	XP_001351113.1	593	IBR domain protein, putative
3	NC_000521.4	196570	197438	-	814356	PF3D7_0303900	XP_001351114.1	197	phosphatidylethanolamine-binding protein,putative
3	NC_000521.4	198542	201584	-	814357	PF3D7_0304000	XP_001351115.2	861	inner membrane complex protein 1a, putative
3	NC_000521.4	204542	206119	+	814358	PF3D7_0304100	XP_001351116.1	525	inner membrane complex protein 1e, putative
3	NC_000521.4	207342	208943	-	814359	PF3D7_0304200	XP_001351117.1	533	EH domain-containing protein
3	NC_000521.4	212283	216572	+	814361	PF3D7_0304300	XP_024328873.1	1429	conserved Plasmodium protein, unknown function
3	NC_000521.4	217941	218489	+	814362	PF3D7_0304400.1	XP_001351120.1	104	60S ribosomal protein L44
3	NC_000521.4	219117	219872	-	814363	PF3D7_0304500	XP_001351121.1	171	1-cys-glutaredoxin-like protein-1
3	NC_000521.4	221323	222516	-	814364	PF3D7_0304600	XP_001351122.1	397	circumsporozoite (CS) protein
3	NC_000521.4	224160	225793	-	814365	PF3D7_0304700	XP_001351123.2	472	conserved Plasmodium protein, unknown function
3	NC_000521.4	227057	231397	+	814366	PF3D7_0304800	XP_001351124.1	1446	conserved Plasmodium membrane protein, unknown function
3	NC_000521.4	231793	232305	-	814367	PF3D7_0304900	XP_001351125.1	170	conserved Plasmodium protein, unknown function
3	NC_000521.4	234058	235334	-	814368	PF3D7_0305000	XP_001351126.1	390	elongation factor Ts
3	NC_000521.4	236334	248270	-	814369	PF3D7_0305100	XP_001351127.1	3978	conserved Plasmodium protein, unknown function
3	NC_000521.4	251242	254661	+	814370	PF3D7_0305200	XP_001351128.2	1139	conserved Plasmodium protein, unknown function
3	NC_000521.4	255276	258416	-	814371	PF3D7_0305300	XP_001351129.1	956	conserved Plasmodium membrane protein, unknown function
3	NC_000521.4	260332	261085	+	814372	PF3D7_0305400	XP_001351130.1	145	conserved Plasmodium protein, unknown function
3	NC_000521.4	261485	273286	-	814373	PF3D7_0305500	XP_001351131.1	3933	conserved Plasmodium protein, unknown function
3	NC_000521.4	275864	277717	-	814374	PF3D7_0305600	XP_001351132.1	617	AP endonuclease (DNA
3	NC_000521.4	278956	279828	-	814375	PF3D7_0305700	XP_001351133.1	142	ubiquitin-conjugating enzyme E2, putative
3	NC_000521.4	281916	285260	+	814376	PF3D7_0305800	XP_001351134.1	1114	P-loop containing nucleoside triphosphate hydrolase, putative
3	NC_000521.4	285579	286112	-	814377	PF3D7_0305900	XP_001351135.1	177	conserved Plasmodium protein, unknown function
